1,2120,42.33209,-71.096545
2,2121,42.306267,-71.085897
3,2122,42.291413,-71.042158
4,2123,42.350496,-71.109234
5,2124,42.285805,-71.070571
6,2125,42.315682,-71.055555
7,2126,42.274227,-71.097423
8,2127,42.334992,-71.039093
9,2128,42.361129,-71.006975
10,2129,42.379657,-71.061487
11,2130,42.309174,-71.113835
