1,2134,42.359301,-71.127027
2,2163,42.366352,-71.119599
3,2139,42.364756,-71.103259
4,2163,42.366352,-71.119599
5,2142,42.363585,-71.082461
6,2141,42.371645,-71.080976
7,2114,42.365292,-71.064634
8,2129,42.379541,-71.064634
